PerformanceID,LoanID,ReportMonth,AmountDue,AmountPaid,OutstandingBalance,DaysPastDue,DelinquencyBucket,DefaultFlag
PF00000373,L0000047,2025-12-01,1.54,0.67,0.37,23,1-30,False
PF00000374,L0000048,2025-01-01,116.57,115.74,816.83,0,Current,False
PF00000375,L0000048,2025-02-01,116.57,116.5,700.33,0,Current,False
PF00000376,L0000048,2025-03-01,116.57,111.13,589.2,0,Current,False
PF00000377,L0000048,2025-04-01,116.57,113.22,475.98,0,Current,False
PF00000378,L0000048,2025-05-01,116.57,112.83,363.15,0,Current,False
PF00000379,L0000048,2025-06-01,116.57,114.0,249.15,0,Current,False
PF00000380,L0000048,2025-07-01,116.57,115.26,133.89,0,Current,False
PF00000381,L0000048,2025-08-01,116.57,89.06,44.83,21,1-30,False
PF00000382,L0000048,2025-09-01,116.57,3.97,40.86,37,31-60,False
PF00000383,L0000048,2025-10-01,116.57,16.38,24.48,87,61-90,False
PF00000384,L0000048,2025-11-01,116.57,33.6,0.0,90,90+,False
PF00000385,L0000048,2025-12-01,116.57,0.0,0.0,133,90+,True
PF00000386,L0000049,2025-03-01,28.16,27.04,198.2,0,Current,False
PF00000387,L0000049,2025-04-01,28.16,28.04,170.16,0,Current,False
PF00000388,L0000049,2025-05-01,28.16,23.57,146.59,13,1-30,False
PF00000389,L0000049,2025-06-01,28.16,27.71,118.88,0,Current,False
PF00000390,L0000049,2025-07-01,28.16,27.82,91.06,0,Current,False
PF00000391,L0000049,2025-08-01,28.16,27.32,63.74,0,Current,False
PF00000392,L0000049,2025-09-01,28.16,27.52,36.22,0,Current,False
PF00000393,L0000049,2025-10-01,28.16,27.85,8.37,0,Current,False
PF00000394,L0000049,2025-11-01,28.16,27.58,0.0,0,Current,False
PF00000395,L0000049,2025-12-01,28.16,27.51,0.0,0,Current,False
PF00000396,L0000049,2025-12-01,28.16,27.67,0.0,0,Current,False
PF00000397,L0000050,2025-05-01,26.94,26.41,189.15,0,Current,False
PF00000398,L0000050,2025-06-01,26.94,9.33,179.82,11,1-30,False
PF00000399,L0000050,2025-07-01,26.94,7.14,172.68,51,31-60,False
PF00000400,L0000050,2025-08-01,26.94,4.74,167.94,71,61-90,False
PF00000401,L0000050,2025-09-01,26.94,7.25,160.69,73,61-90,False
PF00000402,L0000050,2025-10-01,26.94,1.74,158.95,73,90+,False
PF00000403,L0000050,2025-10-01,26.94,0.0,158.95,103,90+,True
PF00000404,L0000051,2025-06-01,3.06,3.05,21.43,0,Current,False
PF00000405,L0000051,2025-07-01,3.06,2.92,18.51,0,Current,False
PF00000406,L0000051,2025-08-01,3.06,2.94,15.57,0,Current,False
PF00000407,L0000051,2025-09-01,3.06,2.99,12.58,0,Current,False
PF00000408,L0000051,2025-10-01,3.06,2.93,9.65,0,Current,False
PF00000409,L0000051,2025-11-01,3.06,2.93,6.72,0,Current,False
PF00000410,L0000051,2025-12-01,3.06,2.97,3.75,0,Current,False
PF00000411,L0000052,2025-02-01,117.07,115.61,820.92,0,Current,False
PF00000412,L0000052,2025-03-01,117.07,113.41,707.51,0,Current,False
PF00000413,L0000052,2025-04-01,117.07,112.3,595.21,0,Current,False
PF00000414,L0000052,2025-05-01,117.07,111.84,483.37,0,Current,False
PF00000415,L0000052,2025-06-01,117.07,114.34,369.03,0,Current,False
PF00000416,L0000052,2025-07-01,117.07,104.74,264.29,11,1-30,False
PF00000417,L0000052,2025-08-01,117.07,12.23,252.06,-49,31-60,False
PF00000418,L0000052,2025-09-01,117.07,56.12,195.94,19,1-30,False
PF00000419,L0000052,2025-10-01,117.07,28.8,167.14,45,31-60,False
PF00000420,L0000052,2025-11-01,117.07,4.28,162.86,74,61-90,False
PF00000421,L0000052,2025-12-01,117.07,2.94,159.92,89,90+,False
PF00000422,L0000053,2025-02-01,0.78,0.75,5.45,0,Current,False
PF00000423,L0000053,2025-03-01,0.78,0.76,4.69,0,Current,False
PF00000424,L0000053,2025-04-01,0.78,0.77,3.92,0,Current,False
PF00000425,L0000053,2025-05-01,0.78,0.75,3.17,0,Current,False
PF00000426,L0000053,2025-06-01,0.78,0.77,2.4,0,Current,False
PF00000427,L0000053,2025-07-01,0.78,0.76,1.64,0,Current,False
PF00000428,L0000053,2025-08-01,0.78,0.76,0.88,0,Current,False
PF00000429,L0000053,2025-09-01,0.78,0.75,0.13,0,Current,False
PF00000430,L0000053,2025-10-01,0.78,0.78,0.0,0,Current,False
PF00000431,L0000053,2025-11-01,0.78,0.78,0.0,0,Current,False
PF00000432,L0000053,2025-12-01,0.78,0.75,0.0,0,Current,False
PF00000433,L0000054,2025-07-01,1.89,1.82,13.32,0,Current,False
PF00000434,L0000054,2025-07-01,1.89,1.82,11.5,0,Current,False
PF00000435,L0000054,2025-08-01,1.89,1.88,9.62,0,Current,False
PF00000436,L0000054,2025-09-01,1.89,1.81,7.81,0,Current,False
PF00000437,L0000054,2025-10-01,1.89,1.87,5.94,0,Current,False
PF00000438,L0000054,2025-11-01,1.89,1.8,4.14,0,Current,False
PF00000439,L0000054,2025-12-01,1.89,1.82,2.32,0,Current,False
PF00000440,L0000055,2025-03-01,30.43,29.42,214.02,0,Current,False
PF00000441,L0000055,2025-04-01,30.43,30.16,183.86,0,Current,False
PF00000442,L0000055,2025-05-01,30.43,29.45,154.41,0,Current,False
PF00000443,L0000055,2025-06-01,30.43,30.1,124.31,0,Current,False
PF00000444,L0000055,2025-07-01,30.43,29.86,94.45,0,Current,False
PF00000445,L0000055,2025-08-01,30.43,29.06,65.39,0,Current,False
PF00000446,L0000055,2025-09-01,30.43,30.23,35.16,0,Current,False
PF00000447,L0000055,2025-10-01,30.43,30.34,4.82,0,Current,False
PF00000448,L0000055,2025-11-01,30.43,22.6,0.0,11,1-30,False
PF00000449,L0000055,2025-12-01,30.43,29.58,0.0,0,Current,False
PF00000450,L0000056,2025-01-01,30.98,29.51,218.34,0,Current,False
PF00000451,L0000056,2025-02-01,30.98,30.25,188.09,0,Current,False
PF00000452,L0000056,2025-03-01,30.98,30.73,157.36,0,Current,False
PF00000453,L0000056,2025-04-01,30.98,30.13,127.23,0,Current,False
PF00000454,L0000056,2025-05-01,30.98,29.74,97.49,0,Current,False
PF00000455,L0000056,2025-06-01,30.98,29.81,67.68,0,Current,False
PF00000456,L0000056,2025-07-01,30.98,30.27,37.41,0,Current,False
PF00000457,L0000056,2025-08-01,30.98,29.82,7.59,0,Current,False
PF00000458,L0000056,2025-09-01,30.98,30.85,0.0,0,Current,False
PF00000459,L0000056,2025-10-01,30.98,30.31,0.0,0,Current,False
PF00000460,L0000056,2025-11-01,30.98,30.9,0.0,0,Current,False
PF00000461,L0000056,2025-12-01,30.98,30.81,0.0,0,Current,False
PF00000462,L0000057,2025-03-01,40.67,39.41,285.95,0,Current,False
PF00000463,L0000057,2025-04-01,40.67,40.59,245.36,0,Current,False
PF00000464,L0000057,2025-05-01,40.67,40.0,205.36,0,Current,False
PF00000465,L0000057,2025-06-01,40.67,39.1,166.26,0,Current,False
PF00000466,L0000057,2025-07-01,40.67,40.33,125.93,0,Current,False
PF00000467,L0000057,2025-08-01,40.67,40.2,85.73,0,Current,False
PF00000468,L0000057,2025-09-01,40.67,39.32,46.41,0,Current,False
PF00000469,L0000057,2025-10-01,40.67,39.17,7.24,0,Current,False
PF00000470,L0000057,2025-11-01,40.67,20.86,0.0,9,1-30,False
PF00000471,L0000057,2025-12-01,40.67,39.9,0.0,0,Current,False
PF00000472,L0000058,2025-01-01,86.7,84.65,608.93,0,Current,False
PF00000473,L0000058,2025-02-01,86.7,76.21,532.72,13,1-30,False
PF00000474,L0000058,2025-03-01,86.7,60.68,472.04,5,1-30,False
PF00000475,L0000058,2025-04-01,86.7,83.79,388.25,0,Current,False
PF00000476,L0000058,2025-05-01,86.7,84.24,304.01,0,Current,False
PF00000477,L0000058,2025-06-01,86.7,83.91,220.1,0,Current,False
PF00000478,L0000058,2025-07-01,86.7,82.57,137.53,0,Current,False
PF00000479,L0000058,2025-08-01,86.7,85.05,52.48,0,Current,False
PF00000480,L0000058,2025-09-01,86.7,82.37,0.0,0,Current,False
PF00000481,L0000058,2025-10-01,86.7,82.89,0.0,0,Current,False
PF00000482,L0000058,2025-11-01,86.7,83.0,0.0,0,Current,False
PF00000483,L0000058,2025-12-01,86.7,82.66,0.0,0,Current,False
PF00000484,L0000059,2025-01-01,29.93,28.93,210.51,0,Current,False
PF00000485,L0000059,2025-02-01,29.93,28.71,181.8,0,Current,False
PF00000486,L0000059,2025-03-01,29.93,29.86,151.94,0,Current,False
PF00000487,L0000059,2025-04-01,29.93,28.56,123.38,0,Current,False
PF00000488,L0000059,2025-05-01,29.93,28.65,94.73,0,Current,False
PF00000489,L0000059,2025-06-01,29.93,28.57,66.16,0,Current,False
PF00000490,L0000059,2025-07-01,29.93,29.07,37.09,0,Current,False
PF00000491,L0000059,2025-08-01,29.93,29.82,7.27,0,Current,False
PF00000492,L0000059,2025-09-01,29.93,28.85,0.0,0,Current,False
PF00000493,L0000059,2025-10-01,29.93,29.44,0.0,0,Current,False
PF00000494,L0000059,2025-11-01,29.93,29.51,0.0,0,Current,False
PF00000495,L0000059,2025-12-01,29.93,29.86,0.0,0,Current,False
PF00000496,L0000060,2025-10-01,35.67,34.19,251.16,0,Current,False
PF00000497,L0000060,2025-11-01,35.67,34.63,216.53,0,Current,False
PF00000498,L0000060,2025-12-01,35.67,13.94,202.59,15,1-30,False
PF00000499,L0000061,2025-04-01,2.71,2.68,19.0,0,Current,False
PF00000500,L0000061,2025-05-01,2.71,2.63,16.37,0,Current,False
PF00000501,L0000061,2025-06-01,2.71,1.46,14.91,5,1-30,False
PF00000502,L0000061,2025-07-01,2.71,2.63,12.28,0,Current,False
PF00000503,L0000061,2025-08-01,2.71,2.58,9.7,0,Current,False
PF00000504,L0000061,2025-09-01,2.71,2.58,7.12,0,Current,False
PF00000505,L0000061,2025-10-01,2.71,2.13,4.99,12,1-30,False
PF00000506,L0000061,2025-11-01,2.71,2.64,2.35,0,Current,False
PF00000507,L0000061,2025-12-01,2.71,2.69,0.0,0,Current,False
PF00000508,L0000062,2025-04-01,9.31,9.03,65.45,0,Current,False
PF00000509,L0000062,2025-05-01,9.31,9.3,56.15,0,Current,False
PF00000510,L0000062,2025-06-01,9.31,8.95,47.2,0,Current,False
PF00000511,L0000062,2025-07-01,9.31,9.31,37.89,0,Current,False
PF00000512,L0000062,2025-08-01,9.31,8.85,29.04,0,Current,False
PF00000513,L0000062,2025-09-01,9.31,9.12,19.92,0,Current,False
PF00000514,L0000062,2025-10-01,9.31,8.96,10.96,0,Current,False
PF00000515,L0000062,2025-11-01,9.31,5.09,5.87,11,1-30,False
PF00000516,L0000062,2025-12-01,9.31,7.66,0.0,16,1-30,False
PF00000517,L0000063,2025-09-01,17.12,16.42,120.56,0,Current,False
PF00000518,L0000063,2025-10-01,17.12,16.93,103.63,0,Current,False
PF00000519,L0000063,2025-11-01,17.12,16.56,87.07,0,Current,False
PF00000520,L0000063,2025-12-01,17.12,16.53,70.54,0,Current,False
PF00000521,L0000064,2025-03-01,2.15,2.08,15.12,0,Current,False
PF00000522,L0000064,2025-04-01,2.15,2.07,13.05,0,Current,False
PF00000523,L0000064,2025-05-01,2.15,2.1,10.95,0,Current,False
PF00000524,L0000064,2025-06-01,2.15,2.08,8.87,0,Current,False
PF00000525,L0000064,2025-07-01,2.15,2.11,6.76,0,Current,False
PF00000526,L0000064,2025-08-01,2.15,2.07,4.69,0,Current,False
PF00000527,L0000064,2025-09-01,2.15,0.93,3.76,27,1-30,False
PF00000528,L0000064,2025-10-01,2.15,1.63,2.13,3,1-30,False
PF00000529,L0000064,2025-11-01,2.15,0.62,1.51,60,31-60,False
PF00000530,L0000064,2025-12-01,2.15,0.19,1.32,50,31-60,False
PF00000531,L0000065,2025-09-01,6.33,6.24,44.42,0,Current,False
PF00000532,L0000065,2025-10-01,6.33,6.19,38.23,0,Current,False
PF00000533,L0000065,2025-11-01,6.33,6.31,31.92,0,Current,False
PF00000534,L0000065,2025-12-01,6.33,6.15,25.77,0,Current,False
PF00000535,L0000066,2025-09-01,4.25,4.13,29.87,0,Current,False
PF00000536,L0000066,2025-10-01,4.25,4.1,25.77,0,Current,False
PF00000537,L0000066,2025-11-01,4.25,4.21,21.56,0,Current,False
PF00000538,L0000066,2025-12-01,4.25,4.19,17.37,0,Current,False
PF00000539,L0000067,2025-06-01,14.64,14.52,102.57,0,Current,False
PF00000540,L0000067,2025-07-01,14.64,7.3,95.27,9,1-30,False
PF00000541,L0000067,2025-08-01,14.64,11.23,84.04,21,1-30,False
PF00000542,L0000067,2025-09-01,14.64,10.47,73.57,23,1-30,False
PF00000543,L0000067,2025-10-01,14.64,6.29,67.28,30,1-30,False
PF00000544,L0000067,2025-11-01,14.64,9.81,57.47,8,1-30,False
PF00000545,L0000067,2025-12-01,14.64,14.12,43.35,0,Current,False
PF00000546,L0000068,2025-06-01,8.07,7.78,56.79,0,Current,False
PF00000547,L0000068,2025-07-01,8.07,7.99,48.8,0,Current,False
PF00000548,L0000068,2025-08-01,8.07,4.3,44.5,8,1-30,False
PF00000549,L0000068,2025-09-01,8.07,3.11,41.39,24,1-30,False
PF00000550,L0000068,2025-10-01,8.07,7.83,33.56,0,Current,False
PF00000551,L0000068,2025-11-01,8.07,7.75,25.81,0,Current,False
PF00000552,L0000068,2025-12-01,8.07,7.71,18.1,0,Current,False
PF00000553,L0000069,2025-05-01,8.68,8.33,61.08,0,Current,False
PF00000554,L0000069,2025-06-01,8.68,8.59,52.49,0,Current,False
PF00000555,L0000069,2025-07-01,8.68,8.51,43.98,0,Current,False
PF00000556,L0000069,2025-08-01,8.68,8.4,35.58,0,Current,False
PF00000557,L0000069,2025-09-01,8.68,8.29,27.29,0,Current,False
PF00000558,L0000069,2025-10-01,8.68,8.25,19.04,0,Current,False
PF00000559,L0000069,2025-11-01,8.68,8.59,10.45,0,Current,False
PF00000560,L0000069,2025-12-01,8.68,7.25,3.2,4,1-30,False
PF00000561,L0000070,2025-04-01,12.83,12.23,90.39,0,Current,False
PF00000562,L0000070,2025-05-01,12.83,9.42,80.97,4,1-30,False
PF00000563,L0000070,2025-06-01,12.83,4.71,76.26,53,31-60,False
PF00000564,L0000070,2025-07-01,12.83,3.53,72.73,52,31-60,False
PF00000565,L0000070,2025-08-01,12.83,5.81,66.92,19,1-30,False
PF00000566,L0000070,2025-09-01,12.83,4.53,62.39,59,31-60,False
PF00000567,L0000070,2025-10-01,12.83,5.01,57.38,50,31-60,False
PF00000568,L0000070,2025-11-01,12.83,0.48,56.9,44,31-60,False
PF00000569,L0000070,2025-12-01,12.83,1.48,55.42,68,61-90,False
PF00000570,L0000071,2025-06-01,100.74,90.21,715.71,1,1-30,False
PF00000571,L0000071,2025-07-01,100.74,98.49,617.22,0,Current,False
PF00000572,L0000071,2025-08-01,100.74,100.64,516.58,0,Current,False
PF00000573,L0000071,2025-09-01,100.74,46.68,469.9,1,1-30,False
PF00000574,L0000071,2025-10-01,100.74,0.92,468.98,35,31-60,False
PF00000575,L0000071,2025-11-01,100.74,24.65,444.33,73,61-90,False
PF00000576,L0000071,2025-12-01,100.74,17.67,426.66,68,90+,False
PF00000577,L0000072,2025-05-01,1.28,0.84,9.37,22,1-30,False
PF00000578,L0000072,2025-06-01,1.28,0.06,9.31,56,31-60,False
PF00000579,L0000072,2025-07-01,1.28,0.9,8.41,24,1-30,False
PF00000580,L0000072,2025-08-01,1.28,0.58,7.83,9,1-30,False
PF00000581,L0000072,2025-09-01,1.28,0.28,7.55,53,31-60,False
PF00000582,L0000072,2025-10-01,1.28,0.15,7.4,79,61-90,False
PF00000583,L0000072,2025-11-01,1.28,0.3,7.1,73,90+,False
PF00000584,L0000072,2025-12-01,1.28,0.0,7.1,140,90+,True
PF00000585,L0000073,2025-04-01,1.97,1.95,13.82,0,Current,False
PF00000586,L0000073,2025-05-01,1.97,1.63,12.19,5,1-30,False
PF00000587,L0000073,2025-06-01,1.97,0.7,11.49,46,31-60,False
PF00000588,L0000073,2025-07-01,1.97,0.21,11.28,68,61-90,False
PF00000589,L0000073,2025-08-01,1.97,0.48,10.8,61,90+,False
PF00000590,L0000073,2025-09-01,1.97,0.0,10.8,153,90+,True
PF00000591,L0000074,2025-05-01,27.82,26.59,195.96,0,Current,False
PF00000592,L0000074,2025-06-01,27.82,27.64,168.32,0,Current,False
PF00000593,L0000074,2025-07-01,27.82,26.77,141.55,0,Current,False
PF00000594,L0000074,2025-08-01,27.82,22.8,118.75,26,1-30,False
PF00000595,L0000074,2025-09-01,27.82,11.7,107.05,50,31-60,False
PF00000596,L0000074,2025-10-01,27.82,11.33,95.72,45,31-60,False
PF00000597,L0000074,2025-11-01,27.82,4.73,90.99,70,61-90,False
PF00000598,L0000074,2025-12-01,27.82,5.16,85.83,62,90+,False
PF00000599,L0000075,2025-04-01,3.31,3.3,23.19,0,Current,False
PF00000600,L0000075,2025-05-01,3.31,3.16,20.03,0,Current,False
PF00000601,L0000075,2025-06-01,3.31,3.29,16.74,0,Current,False
PF00000602,L0000075,2025-07-01,3.31,3.22,13.52,0,Current,False
PF00000603,L0000075,2025-08-01,3.31,3.18,10.34,0,Current,False
PF00000604,L0000075,2025-09-01,3.31,3.26,7.08,0,Current,False
PF00000605,L0000075,2025-10-01,3.31,3.23,3.85,0,Current,False
PF00000606,L0000075,2025-10-01,3.31,3.17,0.68,0,Current,False
PF00000607,L0000075,2025-11-01,3.31,1.66,0.0,11,1-30,False
PF00000608,L0000075,2025-12-01,3.31,1.99,0.0,9,1-30,False
PF00000609,L0000076,2025-06-01,1.28,1.24,8.98,0,Current,False
PF00000610,L0000076,2025-07-01,1.28,1.24,7.74,0,Current,False
PF00000611,L0000076,2025-08-01,1.28,1.22,6.52,0,Current,False
PF00000612,L0000076,2025-09-01,1.28,1.27,5.25,0,Current,False
PF00000613,L0000076,2025-10-01,1.28,1.22,4.03,0,Current,False
PF00000614,L0000076,2025-11-01,1.28,1.24,2.79,0,Current,False
PF00000615,L0000076,2025-12-01,1.28,1.26,1.53,0,Current,False
PF00000616,L0000077,2025-07-01,3.25,3.22,22.79,0,Current,False
PF00000617,L0000077,2025-08-01,3.25,3.22,19.57,0,Current,False
PF00000618,L0000077,2025-09-01,3.25,3.16,16.41,0,Current,False
PF00000619,L0000077,2025-10-01,3.25,2.12,14.29,10,1-30,False
PF00000620,L0000077,2025-11-01,3.25,2.8,11.49,14,1-30,False
PF00000621,L0000077,2025-12-01,3.25,2.64,8.85,27,1-30,False
PF00000622,L0000078,2025-04-01,17.72,17.1,124.69,0,Current,False
PF00000623,L0000078,2025-05-01,17.72,16.99,107.7,0,Current,False
PF00000624,L0000078,2025-06-01,17.72,17.68,90.02,0,Current,False
PF00000625,L0000078,2025-07-01,17.72,17.14,72.88,0,Current,False
PF00000626,L0000078,2025-08-01,17.72,17.25,55.63,0,Current,False
PF00000627,L0000078,2025-09-01,17.72,16.97,38.66,0,Current,False
PF00000628,L0000078,2025-10-01,17.72,17.12,21.54,0,Current,False
PF00000629,L0000078,2025-11-01,17.72,17.26,4.28,0,Current,False
PF00000630,L0000078,2025-12-01,17.72,17.08,0.0,0,Current,False
PF00000631,L0000079,2025-05-01,2.65,2.63,18.55,0,Current,False
PF00000632,L0000079,2025-06-01,2.65,2.54,16.01,0,Current,False
PF00000633,L0000079,2025-07-01,2.65,2.24,13.77,25,1-30,False
PF00000634,L0000079,2025-08-01,2.65,1.34,12.43,28,1-30,False
PF00000635,L0000079,2025-08-01,2.65,2.63,9.8,0,Current,False
PF00000636,L0000079,2025-09-01,2.65,2.64,7.16,0,Current,False
PF00000637,L0000079,2025-10-01,2.65,2.64,4.52,0,Current,False
PF00000638,L0000079,2025-11-01,2.65,2.58,1.94,0,Current,False
PF00000639,L0000079,2025-12-01,2.65,2.57,0.0,0,Current,False
PF00000640,L0000080,2025-09-01,2.08,2.01,14.6,0,Current,False
PF00000641,L0000080,2025-10-01,2.08,2.03,12.57,0,Current,False
PF00000642,L0000080,2025-11-01,2.08,2.06,10.51,0,Current,False
PF00000643,L0000080,2025-12-01,2.08,2.05,8.46,0,Current,False
PF00000644,L0000081,2025-02-01,28.58,28.45,200.2,0,Current,False
PF00000645,L0000081,2025-03-01,28.58,17.89,182.31,28,1-30,False
PF00000646,L0000081,2025-04-01,28.58,0.02,182.29,36,31-60,False
PF00000647,L0000081,2025-05-01,28.58,9.69,172.6,23,1-30,False
PF00000648,L0000081,2025-06-01,28.58,27.31,145.29,0,Current,False
PF00000649,L0000081,2025-07-01,28.58,28.31,116.98,0,Current,False
PF00000650,L0000081,2025-08-01,28.58,27.82,89.16,0,Current,False
PF00000651,L0000081,2025-09-01,28.58,27.98,61.18,0,Current,False
PF00000652,L0000081,2025-10-01,28.58,27.85,33.33,0,Current,False
PF00000653,L0000081,2025-11-01,28.58,28.18,5.15,0,Current,False
PF00000654,L0000081,2025-12-01,28.58,27.64,0.0,0,Current,False
PF00000655,L0000082,2025-03-01,2.88,2.74,20.28,0,Current,False
PF00000656,L0000082,2025-04-01,2.88,2.83,17.45,0,Current,False
PF00000657,L0000082,2025-05-01,2.88,2.81,14.64,0,Current,False
PF00000658,L0000082,2025-06-01,2.88,2.76,11.88,0,Current,False
PF00000659,L0000082,2025-07-01,2.88,2.78,9.1,0,Current,False
PF00000660,L0000082,2025-08-01,2.88,1.72,7.38,24,1-30,False
PF00000661,L0000082,2025-09-01,2.88,2.83,4.55,0,Current,False
PF00000662,L0000082,2025-10-01,2.88,2.81,1.74,0,Current,False
PF00000663,L0000082,2025-11-01,2.88,2.77,0.0,0,Current,False
PF00000664,L0000082,2025-12-01,2.88,2.78,0.0,0,Current,False
PF00000665,L0000083,2025-07-01,119.79,117.13,841.22,0,Current,False
PF00000666,L0000083,2025-08-01,119.79,117.8,723.42,0,Current,False
PF00000667,L0000083,2025-09-01,119.79,117.4,606.02,0,Current,False
PF00000668,L0000083,2025-10-01,119.79,117.35,488.67,0,Current,False
PF00000669,L0000083,2025-11-01,119.79,119.09,369.58,0,Current,False
PF00000670,L0000083,2025-12-01,119.79,118.52,251.06,0,Current,False
PF00000671,L0000084,2025-04-01,50.52,49.18,355.01,0,Current,False
PF00000672,L0000084,2025-05-01,50.52,49.2,305.81,0,Current,False
PF00000673,L0000084,2025-06-01,50.52,48.84,256.97,0,Current,False
PF00000674,L0000084,2025-07-01,50.52,48.16,208.81,0,Current,False
PF00000675,L0000084,2025-08-01,50.52,50.39,158.42,0,Current,False
PF00000676,L0000084,2025-09-01,50.52,43.25,115.17,2,1-30,False
PF00000677,L0000084,2025-10-01,50.52,0.25,114.92,48,31-60,False
PF00000678,L0000084,2025-11-01,50.52,40.99,73.93,5,1-30,False
PF00000679,L0000084,2025-12-01,50.52,38.64,35.29,21,1-30,False
PF00000680,L0000085,2025-08-01,11.56,11.32,81.19,0,Current,False
PF00000681,L0000085,2025-09-01,11.56,11.3,69.89,0,Current,False
PF00000682,L0000085,2025-10-01,11.56,8.49,61.4,4,1-30,False
PF00000683,L0000085,2025-11-01,11.56,11.39,50.01,0,Current,False
PF00000684,L0000085,2025-12-01,11.56,9.34,40.67,1,1-30,False
PF00000685,L0000086,2025-01-01,1.21,1.18,8.5,0,Current,False
PF00000686,L0000086,2025-02-01,1.21,1.15,7.35,0,Current,False
PF00000687,L0000086,2025-03-01,1.21,1.18,6.17,0,Current,False
PF00000688,L0000086,2025-04-01,1.21,1.19,4.98,0,Current,False
PF00000689,L0000086,2025-05-01,1.21,1.15,3.83,0,Current,False
PF00000690,L0000086,2025-06-01,1.21,1.2,2.63,0,Current,False
PF00000691,L0000086,2025-07-01,1.21,1.19,1.44,0,Current,False
PF00000692,L0000086,2025-08-01,1.21,1.2,0.24,0,Current,False
PF00000693,L0000086,2025-09-01,1.21,1.21,0.0,0,Current,False
PF00000694,L0000086,2025-10-01,1.21,0.95,0.0,22,1-30,False
PF00000695,L0000086,2025-11-01,1.21,0.41,0.0,27,1-30,False
PF00000696,L0000086,2025-12-01,1.21,0.05,0.0,42,31-60,False
PF00000697,L0000087,2025-08-01,22.19,21.87,155.65,0,Current,False
PF00000698,L0000087,2025-09-01,22.19,21.94,133.71,0,Current,False
PF00000699,L0000087,2025-10-01,22.19,22.16,111.55,0,Current,False
PF00000700,L0000087,2025-11-01,22.19,21.89,89.66,0,Current,False
PF00000701,L0000087,2025-12-01,22.19,22.19,67.47,0,Current,False
PF00000702,L0000088,2025-04-01,28.73,27.9,201.95,0,Current,False
PF00000703,L0000088,2025-05-01,28.73,27.61,174.34,0,Current,False
PF00000704,L0000088,2025-06-01,28.73,9.66,164.68,30,1-30,False
PF00000705,L0000088,2025-07-01,28.73,18.29,146.39,16,1-30,False
PF00000706,L0000088,2025-08-01,28.73,27.89,118.5,0,Current,False
PF00000707,L0000088,2025-09-01,28.73,11.31,107.19,8,1-30,False
PF00000708,L0000088,2025-10-01,28.73,16.16,91.03,10,1-30,False
PF00000709,L0000088,2025-11-01,28.73,16.61,74.42,6,1-30,False
PF00000710,L0000088,2025-12-01,28.73,4.03,70.39,54,31-60,False
PF00000711,L0000089,2025-03-01,13.26,8.68,97.44,27,1-30,False
PF00000712,L0000089,2025-04-01,13.26,4.29,93.15,4,1-30,False
